received_at,esp32_millis,value
2026-07-01T02:30:46.455310,23945,188
2026-07-01T02:30:46.455310,23956,188
2026-07-01T02:30:46.455310,23966,188
2026-07-01T02:31:13.807021,4406,98
2026-07-01T02:31:13.807021,4416,98
2026-07-01T02:31:13.807021,4426,98
2026-07-01T02:31:13.807021,4437,98
2026-07-01T02:31:13.807021,4447,98
2026-07-01T02:31:13.807021,4457,98
2026-07-01T02:31:13.807021,4468,98
2026-07-01T02:31:13.807021,4478,98
2026-07-01T02:31:13.807021,4488,98
2026-07-01T02:31:13.807021,4498,98
2026-07-01T02:31:13.807021,4509,98
2026-07-01T02:31:13.807021,4519,98
2026-07-01T02:31:13.807021,4529,98
2026-07-01T02:31:13.807021,4539,98
2026-07-01T02:31:13.807021,4549,98
2026-07-01T02:31:13.807021,4560,98
2026-07-01T02:31:13.807021,4570,98
2026-07-01T02:31:13.807021,4580,98
2026-07-01T02:31:13.807021,4590,98
2026-07-01T02:31:13.807021,4600,98
2026-07-01T02:31:13.807021,4611,98
2026-07-01T02:31:13.807021,4621,98
2026-07-01T02:31:13.807021,4631,98
2026-07-01T02:31:13.807021,4641,98
2026-07-01T02:31:13.807021,4652,98
2026-07-01T02:31:13.807021,4662,98
2026-07-01T02:31:13.807021,4672,98
2026-07-01T02:31:13.807021,4682,98
2026-07-01T02:31:13.807021,4693,98
2026-07-01T02:31:13.807021,4703,98
2026-07-01T02:31:13.807021,4713,98
2026-07-01T02:31:13.807021,4723,98
2026-07-01T02:31:13.807021,4734,98
2026-07-01T02:31:13.807021,4744,98
2026-07-01T02:31:13.807021,4754,98
2026-07-01T02:31:13.807021,4764,98
2026-07-01T02:31:13.807021,4774,98
2026-07-01T02:31:13.807021,4785,98
2026-07-01T02:31:13.807021,4795,98
2026-07-01T02:31:13.807021,4805,98
2026-07-01T02:31:13.807021,4815,98
2026-07-01T02:31:13.807021,4826,97
2026-07-01T02:31:13.807021,4836,97
2026-07-01T02:31:13.807021,4846,98
2026-07-01T02:31:13.807021,4856,97
2026-07-01T02:31:13.807021,4867,97
2026-07-01T02:31:13.807021,4877,97
2026-07-01T02:31:13.807021,4887,98
2026-07-01T02:31:13.807021,4897,97
2026-07-01T02:31:13.807021,4908,97
2026-07-01T02:31:14.401697,5968,96
2026-07-01T02:31:14.401697,5978,96
2026-07-01T02:31:14.401697,5989,96
2026-07-01T02:31:14.401697,5999,96
2026-07-01T02:31:14.401697,6010,94
2026-07-01T02:31:14.401697,6020,96
2026-07-01T02:31:14.401697,6030,96
2026-07-01T02:31:14.401697,6041,96
2026-07-01T02:31:14.401697,6051,96
2026-07-01T02:31:14.401697,6061,96
2026-07-01T02:31:14.401697,6071,96
2026-07-01T02:31:14.401697,6082,96
2026-07-01T02:31:14.401697,6092,96
2026-07-01T02:31:14.401697,6102,96
2026-07-01T02:31:14.401697,6113,96
2026-07-01T02:31:14.401697,6123,96
2026-07-01T02:31:14.401697,6133,96
2026-07-01T02:31:14.401697,6143,96
2026-07-01T02:31:14.401697,6153,94
2026-07-01T02:31:14.401697,6164,96
2026-07-01T02:31:14.401697,6174,96
2026-07-01T02:31:14.401697,6184,94
2026-07-01T02:31:14.401697,6194,96
2026-07-01T02:31:14.401697,6205,96
2026-07-01T02:31:14.401697,6215,94
2026-07-01T02:31:14.401697,6226,94
2026-07-01T02:31:14.401697,6236,94
2026-07-01T02:31:14.401697,6246,94
2026-07-01T02:31:14.401697,6256,94
2026-07-01T02:31:14.401697,6267,94
2026-07-01T02:31:14.401697,6277,94
2026-07-01T02:31:14.401697,6287,94
2026-07-01T02:31:14.401697,6297,94
2026-07-01T02:31:14.401697,6308,94
2026-07-01T02:31:14.401697,6318,94
2026-07-01T02:31:14.401697,6328,94
2026-07-01T02:31:14.401697,6338,94
2026-07-01T02:31:14.401697,6349,94
2026-07-01T02:31:14.401697,6359,94
2026-07-01T02:31:14.401697,6369,94
2026-07-01T02:31:14.401697,6379,94
2026-07-01T02:31:14.401697,6389,94
2026-07-01T02:31:14.401697,6399,94
2026-07-01T02:31:14.401697,6409,94
2026-07-01T02:31:14.401697,6420,94
2026-07-01T02:31:14.401697,6430,94
2026-07-01T02:31:14.401697,6440,94
2026-07-01T02:31:14.401697,6450,94
2026-07-01T02:31:14.401697,6461,94
2026-07-01T02:31:14.401697,6471,93
2026-07-01T02:31:15.070350,6552,93
2026-07-01T02:31:15.070350,6563,93
2026-07-01T02:31:15.070350,6573,93
2026-07-01T02:31:15.070350,6584,93
2026-07-01T02:31:15.070350,6594,93
2026-07-01T02:31:15.070350,6605,93
2026-07-01T02:31:15.070350,6615,93
2026-07-01T02:31:15.070350,6625,94
2026-07-01T02:31:15.070350,6635,94
2026-07-01T02:31:15.070350,6646,94
2026-07-01T02:31:15.070350,6656,94
2026-07-01T02:31:15.070350,6666,94
2026-07-01T02:31:15.070350,6676,94
2026-07-01T02:31:15.070350,6687,94
2026-07-01T02:31:15.070350,6697,94
2026-07-01T02:31:15.070350,6707,94
2026-07-01T02:31:15.070350,6717,94
2026-07-01T02:31:15.070350,6728,94
2026-07-01T02:31:15.070350,6738,94
2026-07-01T02:31:15.070350,6748,94
2026-07-01T02:31:15.070350,6758,94
2026-07-01T02:31:15.070350,6769,94
2026-07-01T02:31:15.070350,6779,93
2026-07-01T02:31:15.070350,6789,93
2026-07-01T02:31:15.070350,6799,94
2026-07-01T02:31:15.070350,6810,93
2026-07-01T02:31:15.070350,6820,93
2026-07-01T02:31:15.070350,6830,93
2026-07-01T02:31:15.070350,6840,93
2026-07-01T02:31:15.070350,6850,93
2026-07-01T02:31:15.070350,6861,93
2026-07-01T02:31:15.070350,6871,93
2026-07-01T02:31:15.070350,6881,93
2026-07-01T02:31:15.070350,6891,93
2026-07-01T02:31:15.070350,6902,93
2026-07-01T02:31:15.070350,6912,93
2026-07-01T02:31:15.070350,6922,93
2026-07-01T02:31:15.070350,6933,93
2026-07-01T02:31:15.070350,6943,93
2026-07-01T02:31:15.070350,6953,93
2026-07-01T02:31:15.070350,6963,93
2026-07-01T02:31:15.070350,6973,93
2026-07-01T02:31:15.070350,6984,93
2026-07-01T02:31:15.070350,6994,93
2026-07-01T02:31:15.070350,7004,93
2026-07-01T02:31:15.070350,7014,93
2026-07-01T02:31:15.070350,7025,92
2026-07-01T02:31:15.070350,7035,93
2026-07-01T02:31:15.070350,7045,93
2026-07-01T02:31:15.070350,7055,93
2026-07-01T02:31:15.789952,7217,92
2026-07-01T02:31:15.789952,7227,92
2026-07-01T02:31:15.789952,7238,90
2026-07-01T02:31:15.789952,7249,91
2026-07-01T02:31:15.789952,7259,93
2026-07-01T02:31:15.789952,7269,93
2026-07-01T02:31:15.789952,7280,92
2026-07-01T02:31:15.789952,7290,92
2026-07-01T02:31:15.789952,7300,92
2026-07-01T02:31:15.789952,7310,93
2026-07-01T02:31:15.789952,7321,93
2026-07-01T02:31:15.789952,7332,93
2026-07-01T02:31:15.789952,7342,92
2026-07-01T02:31:15.789952,7352,93
2026-07-01T02:31:15.789952,7362,93
2026-07-01T02:31:15.789952,7372,93
2026-07-01T02:31:15.789952,7383,92
2026-07-01T02:31:15.789952,7393,93
2026-07-01T02:31:15.789952,7403,93
2026-07-01T02:31:15.789952,7413,93
2026-07-01T02:31:15.789952,7424,93
2026-07-01T02:31:15.789952,7434,93
2026-07-01T02:31:15.789952,7444,92
2026-07-01T02:31:15.789952,7454,92
2026-07-01T02:31:15.789952,7465,92
2026-07-01T02:31:15.789952,7475,92
2026-07-01T02:31:15.789952,7485,92
2026-07-01T02:31:15.789952,7495,91
2026-07-01T02:31:15.789952,7505,91
2026-07-01T02:31:15.789952,7516,91
2026-07-01T02:31:15.789952,7526,91
2026-07-01T02:31:15.789952,7536,90
2026-07-01T02:31:15.789952,7547,90
2026-07-01T02:31:15.789952,7557,92
2026-07-01T02:31:15.789952,7567,91
2026-07-01T02:31:15.789952,7577,91
2026-07-01T02:31:15.789952,7588,91
2026-07-01T02:31:15.789952,7598,90
2026-07-01T02:31:15.789952,7608,90
2026-07-01T02:31:15.789952,7618,90
2026-07-01T02:31:15.789952,7629,90
2026-07-01T02:31:15.789952,7639,90
2026-07-01T02:31:15.789952,7649,91
2026-07-01T02:31:15.789952,7659,90
2026-07-01T02:31:15.789952,7670,90
2026-07-01T02:31:15.789952,7680,90
2026-07-01T02:31:15.789952,7690,90
2026-07-01T02:31:15.789952,7700,90
2026-07-01T02:31:15.789952,7710,90
2026-07-01T02:31:15.789952,7721,90
2026-07-01T02:31:17.373171,7941,90
2026-07-01T02:31:17.373171,7952,90
2026-07-01T02:31:17.373171,7962,89
2026-07-01T02:31:17.373171,7973,90
2026-07-01T02:31:17.373171,7983,91
2026-07-01T02:31:17.373171,7993,90
2026-07-01T02:31:17.373171,8003,90
2026-07-01T02:31:17.373171,8013,90
2026-07-01T02:31:17.373171,8023,93
2026-07-01T02:31:17.373171,8033,93
2026-07-01T02:31:17.373171,8043,92
2026-07-01T02:31:17.373171,8053,92
2026-07-01T02:31:17.373171,8064,91
2026-07-01T02:31:17.373171,8074,92
2026-07-01T02:31:17.373171,8084,91
2026-07-01T02:31:17.373171,8094,90
2026-07-01T02:31:17.373171,8105,90
2026-07-01T02:31:17.373171,8115,90
2026-07-01T02:31:17.373171,8125,90
2026-07-01T02:31:17.373171,8136,90
2026-07-01T02:31:17.373171,8146,90
2026-07-01T02:31:17.373171,8156,90
2026-07-01T02:31:17.373171,8166,90
2026-07-01T02:31:17.373171,8176,90
2026-07-01T02:31:17.373171,8187,90
2026-07-01T02:31:17.373171,8197,90
2026-07-01T02:31:17.373171,8207,90
2026-07-01T02:31:17.373171,8217,90
2026-07-01T02:31:17.373171,8228,90
2026-07-01T02:31:17.373171,8238,90
2026-07-01T02:31:17.373171,8248,90
2026-07-01T02:31:17.373171,8258,90
2026-07-01T02:31:17.373171,8269,90
2026-07-01T02:31:17.373171,8279,90
2026-07-01T02:31:17.373171,8289,90
2026-07-01T02:31:17.373171,8299,90
2026-07-01T02:31:17.373171,8309,90
2026-07-01T02:31:17.373171,8320,90
2026-07-01T02:31:17.373171,8330,90
2026-07-01T02:31:17.373171,8340,90
2026-07-01T02:31:17.373171,8351,90
2026-07-01T02:31:17.373171,8361,90
2026-07-01T02:31:17.373171,8371,90
2026-07-01T02:31:17.373171,8381,90
2026-07-01T02:31:17.373171,8391,90
2026-07-01T02:31:17.373171,8402,90
2026-07-01T02:31:17.373171,8412,90
2026-07-01T02:31:17.373171,8422,90
2026-07-01T02:31:17.373171,8432,90
2026-07-01T02:31:17.373171,8443,90
2026-07-01T02:31:18.578370,9531,89
2026-07-01T02:31:18.578370,9542,89
2026-07-01T02:31:18.578370,9552,89
2026-07-01T02:31:18.578370,9562,89
2026-07-01T02:31:18.578370,9573,89
2026-07-01T02:31:18.578370,9583,89
2026-07-01T02:31:18.578370,9593,89
2026-07-01T02:31:18.578370,9604,89
2026-07-01T02:31:18.578370,9614,90
2026-07-01T02:31:18.578370,9624,90
2026-07-01T02:31:18.578370,9634,90
2026-07-01T02:31:18.578370,9644,90
2026-07-01T02:31:18.578370,9655,90
2026-07-01T02:31:18.578370,9665,89
2026-07-01T02:31:18.578370,9675,89
2026-07-01T02:31:18.578370,9685,89
2026-07-01T02:31:18.578370,9696,89
2026-07-01T02:31:18.578370,9706,89
2026-07-01T02:31:18.578370,9716,89
2026-07-01T02:31:18.578370,9726,89
2026-07-01T02:31:18.578370,9737,89
2026-07-01T02:31:18.578370,9747,89
2026-07-01T02:31:18.578370,9757,89
2026-07-01T02:31:18.578370,9767,89
2026-07-01T02:31:18.578370,9778,89
2026-07-01T02:31:18.578370,9788,89
2026-07-01T02:31:18.578370,9798,89
2026-07-01T02:31:18.578370,9808,89
2026-07-01T02:31:18.578370,9818,89
2026-07-01T02:31:18.578370,9829,89
2026-07-01T02:31:18.578370,9839,89
2026-07-01T02:31:18.578370,9849,89
2026-07-01T02:31:18.578370,9859,89
2026-07-01T02:31:18.578370,9869,89
2026-07-01T02:31:18.578370,9880,89
2026-07-01T02:31:18.578370,9890,88
2026-07-01T02:31:18.578370,9900,88
2026-07-01T02:31:18.578370,9910,89
2026-07-01T02:31:18.578370,9921,89
2026-07-01T02:31:18.578370,9931,89
2026-07-01T02:31:18.578370,9941,89
2026-07-01T02:31:18.578370,9951,89
2026-07-01T02:31:18.578370,9961,89
2026-07-01T02:31:18.578370,9971,89
2026-07-01T02:31:18.578370,9981,89
2026-07-01T02:31:18.578370,9991,88
2026-07-01T02:31:18.578370,10001,88
2026-07-01T02:31:18.578370,10012,88
2026-07-01T02:31:18.578370,10022,88
2026-07-01T02:31:18.578370,10032,88
2026-07-01T02:31:19.336064,10734,87
2026-07-01T02:31:19.336064,10744,87
2026-07-01T02:31:19.336064,10755,87
2026-07-01T02:31:19.336064,10765,87
2026-07-01T02:31:19.336064,10775,87
2026-07-01T02:31:19.336064,10786,87
2026-07-01T02:31:19.336064,10796,87
2026-07-01T02:31:19.336064,10806,87
2026-07-01T02:31:19.336064,10817,87
2026-07-01T02:31:19.336064,10827,87
2026-07-01T02:31:19.336064,10837,87
2026-07-01T02:31:19.336064,10847,87
2026-07-01T02:31:19.336064,10858,87
2026-07-01T02:31:19.336064,10868,87
2026-07-01T02:31:19.336064,10878,87
2026-07-01T02:31:19.336064,10888,87
2026-07-01T02:31:19.336064,10898,87
2026-07-01T02:31:19.336064,10909,87
2026-07-01T02:31:19.336064,10919,87
2026-07-01T02:31:19.336064,10929,87
2026-07-01T02:31:19.336064,10940,87
2026-07-01T02:31:19.336064,10950,87
2026-07-01T02:31:19.336064,10960,87
2026-07-01T02:31:19.336064,10970,87
2026-07-01T02:31:19.336064,10980,87
2026-07-01T02:31:19.336064,10991,87
2026-07-01T02:31:19.336064,11001,87
2026-07-01T02:31:19.336064,11011,87
2026-07-01T02:31:19.336064,11021,87
2026-07-01T02:31:19.336064,11032,87
2026-07-01T02:31:19.336064,11042,87
2026-07-01T02:31:19.336064,11052,87
2026-07-01T02:31:19.336064,11062,87
2026-07-01T02:31:19.336064,11073,87
2026-07-01T02:31:19.336064,11083,87
2026-07-01T02:31:19.336064,11093,87
2026-07-01T02:31:19.336064,11103,87
2026-07-01T02:31:19.336064,11113,87
2026-07-01T02:31:19.336064,11124,87
2026-07-01T02:31:19.336064,11134,87
2026-07-01T02:31:19.336064,11144,87
2026-07-01T02:31:19.336064,11155,87
2026-07-01T02:31:19.336064,11165,87
2026-07-01T02:31:19.336064,11175,87
2026-07-01T02:31:19.336064,11185,87
2026-07-01T02:31:19.336064,11196,87
2026-07-01T02:31:19.336064,11206,87
2026-07-01T02:31:19.336064,11216,87
2026-07-01T02:31:19.336064,11227,87
2026-07-01T02:31:19.336064,11237,87
2026-07-01T02:31:20.025751,11494,86
2026-07-01T02:31:20.025751,11504,86
2026-07-01T02:31:20.025751,11515,86
2026-07-01T02:31:20.025751,11525,86
2026-07-01T02:31:20.025751,11536,86
2026-07-01T02:31:20.025751,11546,86
2026-07-01T02:31:20.025751,11556,86
2026-07-01T02:31:20.025751,11567,86
2026-07-01T02:31:20.025751,11577,86
2026-07-01T02:31:20.025751,11587,86
2026-07-01T02:31:20.025751,11597,86
2026-07-01T02:31:20.025751,11607,86
2026-07-01T02:31:20.025751,11618,86
2026-07-01T02:31:20.025751,11628,86
2026-07-01T02:31:20.025751,11639,86
2026-07-01T02:31:20.025751,11649,86
2026-07-01T02:31:20.025751,11659,86
2026-07-01T02:31:20.025751,11669,86
2026-07-01T02:31:20.025751,11680,86
2026-07-01T02:31:20.025751,11690,86
2026-07-01T02:31:20.025751,11700,86
2026-07-01T02:31:20.025751,11710,86
2026-07-01T02:31:20.025751,11720,86
2026-07-01T02:31:20.025751,11731,86
2026-07-01T02:31:20.025751,11741,86
2026-07-01T02:31:20.025751,11751,86
2026-07-01T02:31:20.025751,11762,86
2026-07-01T02:31:20.025751,11772,86
2026-07-01T02:31:20.025751,11782,86
2026-07-01T02:31:20.025751,11792,86
2026-07-01T02:31:20.025751,11802,86
2026-07-01T02:31:20.025751,11813,86
2026-07-01T02:31:20.025751,11823,86
2026-07-01T02:31:20.025751,11833,86
2026-07-01T02:31:20.025751,11844,86
2026-07-01T02:31:20.025751,11854,86
2026-07-01T02:31:20.025751,11864,86
2026-07-01T02:31:20.025751,11874,86
2026-07-01T02:31:20.025751,11884,86
2026-07-01T02:31:20.025751,11895,86
2026-07-01T02:31:20.025751,11905,86
2026-07-01T02:31:20.025751,11915,86
2026-07-01T02:31:20.025751,11925,86
2026-07-01T02:31:20.025751,11936,86
2026-07-01T02:31:20.025751,11946,86
2026-07-01T02:31:20.025751,11956,86
2026-07-01T02:31:20.025751,11966,86
2026-07-01T02:31:20.025751,11977,86
2026-07-01T02:31:20.025751,11987,86
2026-07-01T02:31:20.025751,11997,86
2026-07-01T02:31:20.653677,12200,86
2026-07-01T02:31:20.653677,12211,86
2026-07-01T02:31:20.653677,12221,85
2026-07-01T02:31:20.653677,12232,86
2026-07-01T02:31:20.653677,12242,86
2026-07-01T02:31:20.653677,12252,86
2026-07-01T02:31:20.653677,12262,86
2026-07-01T02:31:20.653677,12273,86
2026-07-01T02:31:20.653677,12283,86
2026-07-01T02:31:20.653677,12293,86
2026-07-01T02:31:20.653677,12303,86
2026-07-01T02:31:20.653677,12314,86
2026-07-01T02:31:20.653677,12324,86
2026-07-01T02:31:20.653677,12334,86
2026-07-01T02:31:20.653677,12344,86
2026-07-01T02:31:20.653677,12355,86
2026-07-01T02:31:20.653677,12365,86
2026-07-01T02:31:20.653677,12375,86
2026-07-01T02:31:20.653677,12385,86
2026-07-01T02:31:20.653677,12396,86
2026-07-01T02:31:20.653677,12406,86
2026-07-01T02:31:20.653677,12416,86
2026-07-01T02:31:20.653677,12426,85
2026-07-01T02:31:20.653677,12436,85
2026-07-01T02:31:20.653677,12447,85
2026-07-01T02:31:20.653677,12457,86
2026-07-01T02:31:20.653677,12467,85
2026-07-01T02:31:20.653677,12478,85
2026-07-01T02:31:20.653677,12488,85
2026-07-01T02:31:20.653677,12498,85
2026-07-01T02:31:20.653677,12508,85
2026-07-01T02:31:20.653677,12518,85
2026-07-01T02:31:20.653677,12529,85
2026-07-01T02:31:20.653677,12539,85
2026-07-01T02:31:20.653677,12549,85
2026-07-01T02:31:20.653677,12560,86
2026-07-01T02:31:20.653677,12570,85
2026-07-01T02:31:20.653677,12580,85
2026-07-01T02:31:20.653677,12590,85
2026-07-01T02:31:20.653677,12600,85
2026-07-01T02:31:20.653677,12611,85
2026-07-01T02:31:20.653677,12621,85
2026-07-01T02:31:20.653677,12631,85
2026-07-01T02:31:20.653677,12641,85
2026-07-01T02:31:20.653677,12652,85
2026-07-01T02:31:20.653677,12662,85
2026-07-01T02:31:20.653677,12672,85
2026-07-01T02:31:20.653677,12682,85
2026-07-01T02:31:20.653677,12693,85
2026-07-01T02:31:20.653677,12703,85
2026-07-01T02:31:21.277633,12803,85
2026-07-01T02:31:21.277633,12813,85
2026-07-01T02:31:21.277633,12824,85
2026-07-01T02:31:21.277633,12834,85
2026-07-01T02:31:21.277633,12844,85
2026-07-01T02:31:21.277633,12855,85
2026-07-01T02:31:21.277633,12865,85
2026-07-01T02:31:21.277633,12875,85
2026-07-01T02:31:21.277633,12885,85
2026-07-01T02:31:21.277633,12896,85
2026-07-01T02:31:21.277633,12906,85
2026-07-01T02:31:21.277633,12916,85
2026-07-01T02:31:21.277633,12926,85
2026-07-01T02:31:21.277633,12936,85
2026-07-01T02:31:21.277633,12947,85
2026-07-01T02:31:21.277633,12957,85
2026-07-01T02:31:21.277633,12967,85
2026-07-01T02:31:21.277633,12978,85
2026-07-01T02:31:21.277633,12988,85
2026-07-01T02:31:21.277633,12998,85
2026-07-01T02:31:21.277633,13008,85
2026-07-01T02:31:21.277633,13018,85
2026-07-01T02:31:21.277633,13029,85
2026-07-01T02:31:21.277633,13039,85
2026-07-01T02:31:21.277633,13049,85
2026-07-01T02:31:21.277633,13059,85
2026-07-01T02:31:21.277633,13070,85
2026-07-01T02:31:21.277633,13080,85
2026-07-01T02:31:21.277633,13090,85
2026-07-01T02:31:21.277633,13100,85
2026-07-01T02:31:21.277633,13111,85
2026-07-01T02:31:21.277633,13121,85
2026-07-01T02:31:21.277633,13131,85
2026-07-01T02:31:21.277633,13141,85
2026-07-01T02:31:21.277633,13152,85
2026-07-01T02:31:21.277633,13162,85
2026-07-01T02:31:21.277633,13172,85
2026-07-01T02:31:21.277633,13182,85
2026-07-01T02:31:21.277633,13193,85
2026-07-01T02:31:21.277633,13203,85
2026-07-01T02:31:21.277633,13213,85
2026-07-01T02:31:21.277633,13223,85
2026-07-01T02:31:21.277633,13234,85
2026-07-01T02:31:21.277633,13244,85
2026-07-01T02:31:21.277633,13254,85
2026-07-01T02:31:21.277633,13264,85
2026-07-01T02:31:21.277633,13275,85
2026-07-01T02:31:21.277633,13285,85
2026-07-01T02:31:21.277633,13295,85
2026-07-01T02:31:21.277633,13305,85
2026-07-01T02:31:22.011372,13428,84
2026-07-01T02:31:22.011372,13438,84
2026-07-01T02:31:22.011372,13449,84
2026-07-01T02:31:22.011372,13459,84
2026-07-01T02:31:22.011372,13470,84
2026-07-01T02:31:22.011372,13480,84
2026-07-01T02:31:22.011372,13490,84
2026-07-01T02:31:22.011372,13501,84
2026-07-01T02:31:22.011372,13511,84
2026-07-01T02:31:22.011372,13521,84
2026-07-01T02:31:22.011372,13531,84
2026-07-01T02:31:22.011372,13541,84
2026-07-01T02:31:22.011372,13552,84
2026-07-01T02:31:22.011372,13562,84
2026-07-01T02:31:22.011372,13572,84
2026-07-01T02:31:22.011372,13583,84
2026-07-01T02:31:22.011372,13593,84
2026-07-01T02:31:22.011372,13603,84
2026-07-01T02:31:22.011372,13613,84
2026-07-01T02:31:22.011372,13623,84
2026-07-01T02:31:22.011372,13634,84
2026-07-01T02:31:22.011372,13644,84
2026-07-01T02:31:22.011372,13655,84
2026-07-01T02:31:22.011372,13665,84
2026-07-01T02:31:22.011372,13675,84
2026-07-01T02:31:22.011372,13686,84
2026-07-01T02:31:22.011372,13696,84
2026-07-01T02:31:22.011372,13706,82
2026-07-01T02:31:22.011372,13717,84
2026-07-01T02:31:22.011372,13727,84
2026-07-01T02:31:22.011372,13737,84
2026-07-01T02:31:22.011372,13747,84
2026-07-01T02:31:22.011372,13758,84
2026-07-01T02:31:22.011372,13768,84
2026-07-01T02:31:22.011372,13778,84
2026-07-01T02:31:22.011372,13788,84
2026-07-01T02:31:22.011372,13799,84
2026-07-01T02:31:22.011372,13809,84
2026-07-01T02:31:22.011372,13819,84
2026-07-01T02:31:22.011372,13829,84
2026-07-01T02:31:22.011372,13840,84
2026-07-01T02:31:22.011372,13850,84
2026-07-01T02:31:22.011372,13860,84
2026-07-01T02:31:22.011372,13870,84
2026-07-01T02:31:22.011372,13881,84
2026-07-01T02:31:22.011372,13891,84
2026-07-01T02:31:22.011372,13901,84
2026-07-01T02:31:22.011372,13911,82
2026-07-01T02:31:22.011372,13922,84
2026-07-01T02:31:22.011372,13932,84
2026-07-01T02:31:22.581854,14167,81
2026-07-01T02:31:22.581854,14178,81
2026-07-01T02:31:22.581854,14188,81
2026-07-01T02:31:22.581854,14199,81
2026-07-01T02:31:22.581854,14209,81
2026-07-01T02:31:22.581854,14219,82
2026-07-01T02:31:22.581854,14230,81
2026-07-01T02:31:22.581854,14240,81
2026-07-01T02:31:22.581854,14250,81
2026-07-01T02:31:22.581854,14260,81
2026-07-01T02:31:22.581854,14270,82
2026-07-01T02:31:22.581854,14281,81
2026-07-01T02:31:22.581854,14291,81
2026-07-01T02:31:22.581854,14301,81
2026-07-01T02:31:22.581854,14312,81
2026-07-01T02:31:22.581854,14322,81
2026-07-01T02:31:22.581854,14332,81
2026-07-01T02:31:22.581854,14342,81
2026-07-01T02:31:22.581854,14353,81
2026-07-01T02:31:22.581854,14363,81
2026-07-01T02:31:22.581854,14373,81
2026-07-01T02:31:22.581854,14383,81
2026-07-01T02:31:22.581854,14393,81
2026-07-01T02:31:22.581854,14404,81
2026-07-01T02:31:22.581854,14414,81
